Boskovice;Jabloňany;335
Jilemnice;Jablonec nad Jizerou;1468
Jablonec nad Nisou;Jablonec nad Nisou;37501
Příbram;Jablonná;338
Žamberk;Jablonné nad Orlicí;2428
Liberec;Jablonné v Podještědí;3058
Velké Meziříčí;Jabloňov;291
Vsetín;Jablůnka;1763
Jablunkov;Jablunkov;4647
Rychnov nad Kněžnou;Jahodov;81
Ostrov;Jáchymov;2155
Opava;Jakartovice;915
Odry;Jakubčovice nad Odrou;546
Moravské Budějovice;Jakubov u Moravských Budějovic;537
Šumperk;Jakubovice;183
Uherské Hradiště;Jalubí;1524
Jihlava;Jamné;443
Žamberk;Jamné nad Orlicí;582
Moravský Krumlov;Jamolice;372
Žďár nad Sázavou;Jámy;493
České Budějovice;Jankov;328
Pelhřimov;Jankov;35
Votice;Jankov;775
Přelouč;Jankovice;263
Holešov;Jankovice;349
Uherské Hradiště;Jankovice;395
Šumperk;Janoušov;40
Dobruška;Janov;104
Krnov;Janov;257
Litomyšl;Janov;799
Rakovník;Janov;122
Děčín;Janov;315
Jablonec nad Nisou;Janov nad Nisou;1144
Vsetín;Janová;634
Frýdlant nad Ostravicí;Janovice;1633
Klatovy;Janovice nad Úhlavou;1816
Liberec;Janovice v Podještědí;84
Děčín;Janská;189
Trutnov;Janské Lázně;614
Liberec;Janův Důl;131
Moravská Třebová;Janůvky;52
Valašské Meziříčí;Jarcová;697
Kroměříž;Jarohněvice;253
Jaroměř;Jaroměř;10434
Moravská Třebová;Jaroměřice;1014
Třebíč;Jaroměřice nad Rokytnou;3483
Holice;Jaroslav;196
Znojmo;Jaroslavice;1063
Litomyšl;Jarošov;149
Jindřichův Hradec;Jarošov nad Nežárkou;953
Blovice;Jarov;200
Kralovice;Jarov;121
Slaný;Jarpice;247
Náměšť nad Oslavou;Jasenice;155
Jaroměř;Jasenná;627
Vizovice;Jasenná;828
Klatovy;Javor;61
Nové Město na Moravě;Javorek;90
Rychnov nad Kněžnou;Javornice;884
Veselí nad Moravou;Javorník;602
Jeseník;Javorník;2360
Svitavy;Javorník;340
Vysoké Mýto;Javorník;225
Vlašim;Javorník;107
Rosice;Javůrek;266
Světlá nad Sázavou;Jedlá;71
Tábor;Jedlany;66
Zábřeh;Jedlí;577
Polička;Jedlová;869
Slaný;Jedomělice;342
Přelouč;Jedousov;137
Blansko;Jedovnice;2356
Ústí nad Orlicí;Jehnědí;272
Moravské Budějovice;Jemnice;3460
Slaný;Jemníky;223
Lovosice;Jenčice;303
Černošice;Jeneč;1062
Hlinsko;Jeníkov;382
Teplice;Jeníkov;775
Hradec Králové;Jeníkovice;379
Přelouč;Jeníkovice;196
Karlovy Vary;Jenišov;750
Turnov;Jenišovice;941
Chrudim;Jenišovice;363
Brandýs nad Labem-Stará Boleslav;Jenštejn;818
Jihlava;Jersín;159
Hořice;Jeřice;342
Chotěboř;Jeřišno;249
Liberec;Jeřmanice;446
Konice;Jesenec;262
Černošice;Jesenice;6307
Rakovník;Jesenice;1384
Sedlčany;Jesenice;476
Jeseník;Jeseník;9718
Nový Jičín;Jeseník nad Odrou;1669
Semily;Jesenný;412
Valašské Klobouky;Jestřabí;232
Kolín;Jestřabí Lhota;405
Jilemnice;Jestřabí v Krkonoších;220
Nové Město nad Metují;Jestřebí;133
Česká Lípa;Jestřebí;692
Zábřeh;Jestřebí;556
Votice;Ješetice;107
Milevsko;Jetětice;224
Broumov;Jetřichov;389
Děčín;Jetřichovice;354
Říčany;Jevany;598
Moravská Třebová;Jevíčko;2403
Mělník;Jeviněves;192
Znojmo;Jevišovice;990
Mikulov;Jevišovka;552
Pardubice;Jezbořice;329
Opava;Jezdkovice;210
Jihlava;Jezdovice;212
Lipník nad Bečvou;Jezernice;572
Moravský Krumlov;Jezeřany-Maršovice;650
Jihlava;Ježená;109
Vyškov;Ježkovice;336
Kyjov;Ježov;606
Humpolec;Ježov;56
Klatovy;Ježovy;192
Milevsko;Jickovice;106
Jičín;Jičín;13335
Jičín;Jičíněves;512
Jihlava;Jihlava;41186
Jihlava;Jihlávka;173
Nymburk;Jíkev;282
Jindřichův Hradec;Jilem;103
Chotěboř;Jilem;105
Jilemnice;Jilemnice;4579
Děčín;Jílové;4401
Železný Brod;Jílové u Držkova;181
Černošice;Jílové u Prahy;3728
Trhové Sviny;Jílovice;849
Hradec Králové;Jílovice;260
Černošice;Jíloviště;525
Louny;Jimlín;746
Nové Město na Moravě;Jimramov;980
Kuřim;Jinačovice;622
Příbram;Jince;1817
Krnov;Jindřichov;1080
Hranice;Jindřichov;407
Šumperk;Jindřichov;1023
Kraslice;Jindřichovice;436
Telč;Jindřichovice;86
Frýdlant;Jindřichovice pod Smrkem;533
Jindřichův Hradec;Jindřichův Hradec;18208
Strakonice;Jinín;170
Černošice;Jinočany;1362
Jičín;Jinolice;178
Náměšť nad Oslavou;Jinošov;205
Moravské Budějovice;Jiratice;65
Chomutov;Jirkov;16246
Brandýs nad Labem-Stará Boleslav;Jirny;2107
Tanvald;Jiřetín pod Bukovou;429
Varnsdorf;Jiřetín pod Jedlovou;530
Humpolec;Jiřice;779
Lysá nad Labem;Jiřice;209
Moravský Krumlov;Jiřice u Miroslavi;384
Znojmo;Jiřice u Moravských Budějovic;50
Rýmařov;Jiříkov;240
Rumburk;Jiříkov;3076
Šlapanice;Jiříkovice;791
Tábor;Jistebnice;1723
Bílovec;Jistebník;1360
Chotěboř;Jitkov;197
Hořovice;Jivina;158
Mnichovo Hradiště;Jivina;387
Trutnov;Jívka;458
České Budějovice;Jivno;291
Šternberk;Jívová;494
Velké Meziříčí;Jívoví;239
Nymburk;Jizbice;317
Mladá Boleslav;Jizerní Vtelno;281
Hodonín;Josefov;368
Sokolov;Josefov;333
Jablonec nad Nisou;Josefův Důl;775
Mladá Boleslav;Josefův Důl;330
Jičín;Kacákova Lhota;142
Turnov;Kacanovy;156
Sokolov;Kaceřov;372
Nýřany;Kaceřov;124
Kutná Hora;Kácov;648
Kladno;Kačice;1030
Jindřichův Hradec;Kačlehy;82
Kadaň;Kadaň;14559
Mělník;Kadlín;120
Velké Meziříčí;Kadolec;147
Blatná;Kadov;314
Moravský Krumlov;Kadov;129
Nové Město na Moravě;Kadov;134
Český Krumlov;Kájov;1499
Rokycany;Kakejcov;78
Chomutov;Kalek;218
Strakonice;Kalenice;77
Jihlava;Kalhov;110
Humpolec;Kaliště;293
Jihlava;Kaliště;143
Říčany;Kaliště;252
Rakovník;Kalivody;83
Tišnov;Kaly;237
Vlašim;Kamberk;123
Havlíčkův Brod;Kámen;334
Pacov;Kámen;225
Děčín;Kámen;212
Rokycany;Kamenec;50
Polička;Kamenec u Poličky;449
Jihlava;Kamenice;1600
Říčany;Kamenice;3592
Pelhřimov;Kamenice nad Lipou;3201
Nový Bor;Kamenický Šenov;3310
Hlinsko;Kameničky;678
Žamberk;Kameničná;276
Trhové Sviny;Kamenná;252
Jihlava;Kamenná;161
Třebíč;Kamenná;183
Zábřeh;Kamenná;456
Svitavy;Kamenná Horka;269
Světlá nad Sázavou;Kamenná Lhota;221
Nymburk;Kamenné Zboží;450
Kladno;Kamenné Žehrovice;1462
Jindřichův Hradec;Kamenný Malíkov;63
Slaný;Kamenný Most;365
Černošice;Kamenný Přívoz;1164
České Budějovice;Kamenný Újezd;2015
Rokycany;Kamenný Újezd;694
Litoměřice;Kamýk;148
Příbram;Kamýk nad Vltavou;775
Šlapanice;Kanice;768
Domažlice;Kanice;162
Domažlice;Kaničky;29
Mělník;Kanina;79
Frýdek-Místek;Kaňovice;268
Zlín;Kaňovice;241
Kaplice;Kaplice;5375
Hradec Králové;Káranice;173
Brandýs nad Labem-Stará Boleslav;Káraný;647
Jindřichův Hradec;Kardašova Řečice;1888
Svitavy;Karle;364
Černošice;Karlík;394
Hodonín;Karlín;178
Žďár nad Sázavou;Karlov;81
Bruntál;Karlova Studánka;157
Rakovník;Karlova Ves;109
Turnov;Karlovice;659
Bruntál;Karlovice;896
Zlín;Karlovice;205
Karlovy Vary;Karlovy Vary;38599
Beroun;Karlštejn;699
Kroměříž;Karolín;210
Vsetín;Karolinka;2155
Karviná;Karviná;45302
Rokycany;Kařez;545
Rokycany;Kařízek;43
Pardubice;Kasalice;172
Nepomuk;Kasejovice;1049
Zlín;Kašava;775
Hustopeče;Kašnice;176
Sušice;Kašperské Hory;1264
Kopřivnice;Kateřinice;559
Vsetín;Kateřinice;874
Soběslav;Katov;65
Tišnov;Katov;196
Strakonice;Katovice;1145
Mladá Boleslav;Katusice;666
Kralovice;Kaznějov;2537
Přeštice;Kbel;247
Kolín;Kbel;181
Nýřany;Kbelany;101
Jičín;Kbelnice;185
Moravské Budějovice;Kdousov;107
Domažlice;Kdyně;4241
Lovosice;Keblice;316
Vlašim;Keblov;160
Horažďovice;Kejnice;89
Humpolec;Kejžlice;335
Valašské Meziříčí;Kelč;2226
Kyjov;Kelčany;213
Zlín;Kelníky;132
Písek;Kestřany;585
Ivančice;Ketkovice;496
Rokycany;Klabava;391
Valašské Meziříčí;Kladeruby;381
Náměšť nad Oslavou;Kladeruby nad Oslavou;174
Konice;Kladky;303
Lipník nad Bečvou;Kladníky;121
Hlinsko;Kladno;213
Kladno;Kladno;55595
Strakonice;Kladruby;124
Rokycany;Kladruby;144
Stříbro;Kladruby;1312
Vlašim;Kladruby;209
Teplice;Kladruby;327
Přelouč;Kladruby nad Labem;540
Hradec Králové;Klamoš;353
Lovosice;Klapý;418
Nepomuk;Klášter;186
Mnichovo Hradiště;Klášter Hradiště nad Jizerou;755
Kadaň;Klášterec nad Ohří;12456
Žamberk;Klášterec nad Orlicí;766
Kolín;Klášterní Skalice;111
Vrchlabí;Klášterská Lhota;193
Telč;Klatovec;63
Klatovy;Klatovy;18600
Třeboň;Klec;151
Brandýs nad Labem-Stará Boleslav;Klecany;2559
Domažlice;Klenčí pod Čerchovem;1092
Roudnice nad Labem;Kleneč;449
Klatovy;Klenová;93
Soběslav;Klenovice;540
Prostějov;Klenovice na Hané;712
Mikulov;Klentnice;466
Chrudim;Klešice;316
Brandýs nad Labem-Stará Boleslav;Klíčany;286
Ostrava;Klimkovice;3840
Černošice;Klínec;591
Litvínov;Klíny;133
Hustopeče;Klobouky u Brna;2039
Slaný;Klobuky;850
Turnov;Klokočí;164
Hranice;Klokočí;219
Říčany;Klokočná;218
Chotěboř;Klokočov;103
Mohelnice;Klopina;534
Prostějov;Klopotovice;246
Sedlčany;Klučenice;399
Třebíč;Klučov;148
Český Brod;Klučov;845
Písek;Kluky;502
Čáslav;Kluky;409
Mladá Boleslav;Kluky;65
Mělník;Kly;1225
Slaný;Kmetiněves;241
Veselí nad Moravou;Kněždub;948
Boskovice;Kněževes;147
Žďár nad Sázavou;Kněževes;131
Černošice;Kněževes;479
Rakovník;Kněževes;856
Jihlava;Kněžice;1147
Chrudim;Kněžice;126
Poděbrady;Kněžice;437
Poděbrady;Kněžičky;149
Mnichovo Hradiště;Kněžmost;1694
Jičín;Kněžnice;237
Uherské Hradiště;Kněžpole;940
Boskovice;Knínice;753
Telč;Knínice;164
Sedlčany;Kňovice;272
Slaný;Knovíz;485
Havlíčkův Brod;Knyk;372
Humpolec;Koberovice;136
Železný Brod;Koberovy;875
Kravaře;Kobeřice;2817
Slavkov u Brna;Kobeřice u Brna;570
Jeseník;Kobylá nad Vidnavkou;345
Hustopeče;Kobylí;1738
Nový Bydžov;Kobylice;206
Šlapanice;Kobylnice;897
Kutná Hora;Kobylnice;159
Mladá Boleslav;Kobylnice;109
Turnov;Kobyly;295
Dvůr Králové nad Labem;Kocbeře;439
Blatná;Kocelovice;132
Svitavy;Koclířov;599
Chrudim;Kočí;532
Kralovice;Kočín;97
Tachov;Kočov;169
Dvůr Králové nad Labem;Kohoutov;226
Mladá Boleslav;Kochánky;374
Havlíčkův Brod;Kochánov;133
Moravské Budějovice;Kojatice;245
Třebíč;Kojatín;72
Bučovice;Kojátky;298
Pelhřimov;Kojčice;277
Třebíč;Kojetice;388
Neratovice;Kojetice;643
Havlíčkův Brod;Kojetín;140
Přerov;Kojetín;5135
Přelouč;Kojice;367
Stříbro;Kokašice;209
Přerov;Kokory;954
Mělník;Kokořín;314
Poděbrady;Kolaje;76
Vysoké Mýto;Koldín;282
Kladno;Koleč;477
Rakovník;Kolešov;126
Rakovník;Kolešovice;695
Kolín;Kolín;25589
Sušice;Kolinec;1224
Mladá Boleslav;Kolomuty;291
Karlovy Vary;Kolová;633
Domažlice;Koloveč;837
Zábřeh;Kolšov;619
Bystřice pod Hostýnem;Komárno;254
Soběslav;Komárov;105
Šternberk;Komárov;178
Hořovice;Komárov;2008
Otrokovice;Komárov;279
Moravské Budějovice;Komárovice;96
České Budějovice;Komařice;284
Uherský Brod;Komňa;487
Třinec;Komorní Lhotka;1168
Humpolec;Komorovice;158
Vyškov;Komořany;608
Kolín;Konárovice;774
Vlašim;Kondrac;409
Jičín;Konecchlumí;314
Beroun;Koněprusy;208
Třebíč;Koněšín;426
Brandýs nad Labem-Stará Boleslav;Konětopy;258
Konice;Konice;2386
Říčany;Konojedy;223
Stříbro;Konstantinovy Lázně;800
Jičín;Kopidlno;1764
Kralovice;Kopidlo;114
Šumperk;Kopřivná;234
Kopřivnice;Kopřivnice;18695
Dobříš;Korkyně;108
Rokycany;Kornatice;161
Beroun;Korno;99
Znojmo;Korolupy;146
Polička;Korouhev;671
Bystřice nad Pernštejnem;Koroužné;213
Most;Korozluky;195
Moravská Třebová;Koruna;117
Kroměříž;Koryčany;2354
Kralovice;Koryta;120
Mnichovo Hradiště;Koryta;75
Uherský Brod;Korytná;803
Boskovice;Kořenec;300
Kolín;Kořenice;519
Tanvald;Kořenov;791
Hradec Králové;Kosice;292
Hradec Králové;Kosičky;302
Mladá Boleslav;Kosmonosy;3547
Černošice;Kosoř;733
Mladá Boleslav;Kosořice;408
Vysoké Mýto;Kosořín;148
Zábřeh;Kosov;268
Sedlčany;Kosova Hora;1153
Kroměříž;Kostelany;526
Uherské Hradiště;Kostelany nad Moravou;780
Kyjov;Kostelec;740
Jihlava;Kostelec;721
Jičín;Kostelec;33
Stříbro;Kostelec;478
Prostějov;Kostelec na Hané;2426
Říčany;Kostelec nad Černými Lesy;3018
Neratovice;Kostelec nad Labem;3281
Kostelec nad Orlicí;Kostelec nad Orlicí;5145
Milevsko;Kostelec nad Vltavou;344
Chrudim;Kostelec u Heřmanova Městce;300
Holešov;Kostelec u Holešova;859
Říčany;Kostelec u Křížků;578
Kostelec nad Orlicí;Kostelecké Horky;129
Brandýs nad Labem-Stará Boleslav;Kostelní Hlavno;375
Nymburk;Kostelní Lhota;703
Telč;Kostelní Myslová;53
Jindřichův Hradec;Kostelní Radouň;255
Dačice;Kostelní Vydří;145
Pardubice;Kostěnice;430
Břeclav;Kostice;1620
Moravské Budějovice;Kostníky;162
Nymburk;Kostomlátky;266
Nymburk;Kostomlaty nad Labem;1551
Teplice;Kostomlaty pod Milešovkou;797
Roudnice nad Labem;Kostomlaty pod Řípem;366
Třinec;Košařiska;316
Mladá Boleslav;Košátky;177
Pelhřimov;Košetice;591
Tábor;Košice;637
Kutná Hora;Košice;45
Nymburk;Košík;297
Uherské Hradiště;Košíky;352
Tábor;Košín;72
Semily;Košťálov;1376
Teplice;Košťany;2670
Louny;Koštice;535
Příbram;Kotenčice;176
Žďár nad Sázavou;Kotlasy;104
Hořovice;Kotopeky;254
Stod;Kotovice;241
Blansko;Kotvrdovice;762
Český Brod;Kounice;1141
Dobruška;Kounov;201
Rakovník;Kounov;442
Příbram;Koupě;104
Kolín;Kouřim;1587
Domažlice;Kout na Šumavě;946
Světlá nad Sázavou;Kouty;161
Třebíč;Kouty;330
Poděbrady;Kouty;256
Jičín;Kovač;119
Šlapanice;Kovalovice;551
Prostějov;Koválovice-Osíčany;246
Mladá Boleslav;Kováň;111
Mladá Boleslav;Kovanec;104
Nymburk;Kovanice;727
Milevsko;Kovářov;1282
Kadaň;Kovářská;880
Horažďovice;Kovčín;66
Boskovice;Kozárov;100
Příbram;Kozárovice;325
Vyškov;Kozlany;308
Třebíč;Kozlany;123
Jihlava;Kozlov;401
Světlá nad Sázavou;Kozlov;186
Velké Meziříčí;Kozlov;162
Olomouc;Kozlov;217
Frýdek-Místek;Kozlovice;2499
Nepomuk;Kozlovice;78
Česká Lípa;Kozly;130
Louny;Kozly;115
Hlučín;Kozmice;1621
Benešov;Kozmice;257
Jičín;Kozojedy;149
Kralovice;Kozojedy;518
Rakovník;Kozojedy;76
Říčany;Kozojedy;713
Veselí nad Moravou;Kozojídky;425
Nýřany;Kozolupy;893
Kralupy nad Vltavou;Kozomín;363
Třebíč;Kožichovice;354
Kralovice;Kožlany;1203
Písek;Kožlí;49
Světlá nad Sázavou;Kožlí;683
Olomouc;Kožušany-Tážaly;704
Bučovice;Kožušice;98
Roudnice nad Labem;Krabčice;752
Chotěboř;Kraborovice;88
Telč;Krahulčí;528
Třebíč;Krahulov;240
Sokolov;Krajková;806
Vodňany;Krajníčko;91
Rakovník;Krakov;110
Kolín;Krakovany;708
Rakovník;Krakovec;57
Prostějov;Kralice na Hané;1377
Náměšť nad Oslavou;Kralice nad Oslavou;818
Nový Bydžov;Králíky;350
Králíky;Králíky;3561
Písek;Králova Lhota;175
Dobruška;Králova Lhota;189
Trutnov;Královec;166
Kralovice;Kralovice;2963
Slaný;Královice;192
Sokolov;Královské Poříčí;669
Kralupy nad Vltavou;Kralupy nad Vltavou;14689
Beroun;Králův Dvůr;6987
Náměšť nad Oslavou;Kramolín;100
Nepomuk;Kramolín;101
Náchod;Kramolna;943
Strakonice;Kraselov;188
Vyškov;Krásensko;357
Lanškroun;Krasíkov;267
Pelhřimov;Krasíkovice;107
Kraslice;Kraslice;5673
Aš;Krásná;521
Frýdek-Místek;Krásná;612
Havlíčkův Brod;Krásná Hora;445
Sedlčany;Krásná Hora nad Vltavou;927
Rumburk;Krásná Lípa;2925
Mladá Boleslav;Krásná Ves;155
Nové Město na Moravě;Krásné;89
Chrudim;Krásné;131
Karlovy Vary;Krásné Údolí;350
Žďár nad Sázavou;Krásněves;235
Sokolov;Krásno;604
Podbořany;Krásný Dvůr;552
Ostrov;Krásný Les;280
Frýdlant;Krásný Les;416
Telč;Krasonice;173
Krnov;Krasov;298
Blansko;Krasová;328
Vodňany;Krašlovice;142
Nýřany;Krašovice;316
Havlíčkův Brod;Krátká Ves;121
Rosice;Kratochvilka;391
Hradec Králové;Kratonohy;505
Tábor;Krátošice;97
Prachatice;Kratušín;44
Česká Lípa;Kravaře;651
Kravaře;Kravaře;5730
Znojmo;Kravsko;484
Olomouc;Krčmaň;409
Strakonice;Krejnice;62
Benešov;Krhanice;820
Boskovice;Krhov;136
Třebíč;Krhov;163
Valašské Meziříčí;Krhová;1740
Znojmo;Krhovice;452
Kostelec nad Orlicí;Krchleby;83
Mohelnice;Krchleby;153
Čáslav;Krchleby;339
Nymburk;Krchleby;626
Frýdek-Místek;Krmelín;1982
Benešov;Krňany;371
Krnov;Krnov;20293
Mladá Boleslav;Krnsko;460
Náměšť nad Oslavou;Krokočín;178
Kroměříž;Kroměříž;24644
Nový Bor;Krompach;147
Mladá Boleslav;Kropáčova Vrutice;781
Rakovník;Kroučová;219
Hlinsko;Krouna;1190
Nýřany;Krsy;217
Tábor;Krtov;134
Rakovník;Krty;100
Strakonice;Krty-Hradec;120
Chotěboř;Krucemburk;1355
Jilemnice;Kruh;414
Prostějov;Krumsín;500
Hustopeče;Krumvíř;1037
Český Brod;Krupá;330
Rakovník;Krupá;370
Teplice;Krupka;10938
Rakovník;Krušovice;496
Vítkov;Kružberk;216
Kolín;Krychnov;94
Podbořany;Kryry;1976
Liberec;Kryštofovo Údolí;299
Kadaň;Kryštofovy Hamry;116
Pelhřimov;Křeč;198
Kolín;Křečhoř;418
Poděbrady;Křečkov;336
Benešov;Křečovice;666
Valašské Klobouky;Křekov;146
Olomouc;Křelov-Břuchotín;1468
Pelhřimov;Křelovice;285
Nýřany;Křelovice;208
Český Krumlov;Křemže;2393
Brandýs nad Labem-Stará Boleslav;Křenek;227
Klatovy;Křenice;170
Říčany;Křenice;639
Moravská Třebová;Křenov;349
Písek;Křenovice;154
Slavkov u Brna;Křenovice;1609
Přerov;Křenovice;370
Horšovský Týn;Křenovy;129
Sedlčany;Křepenice;152
Hustopeče;Křepice;1100
Znojmo;Křepice;98
Kutná Hora;Křesetice;564
Lovosice;Křesín;282
Litoměřice;Křešice;1213
Pelhřimov;Křešín;139
Příbram;Křešín;112
Boskovice;Křetín;413
Pardubice;Křičeň;202
Nové Město na Moravě;Křídla;292
Znojmo;Křídlůvky;207
Chomutov;Křimov;341
Nymburk;Křinec;1101
Broumov;Křinice;357
Prachatice;Křišťanov;83
Bruntál;Křišťanovice;224
Rakovník;Křivoklát;589
Vlašim;Křivsoudov;368
Nové Město na Moravě;Křižánky;340
Milevsko;Křižanov;83
Velké Meziříčí;Křižanov;1520
Bučovice;Křižanovice;679
Chrudim;Křižanovice;98
Vyškov;Křižanovice u Vyškova;118
Liberec;Křižany;701
Tišnov;Křižínkov;181
Říčany;Křížkový Újezdec;196
Cheb;Křižovatka;231
Velké Meziříčí;Křoví;511
Boskovice;Křtěnov;185
Blansko;Křtiny;702
Přerov;Křtomil;354
Český Brod;Kšely;192
Stříbro;Kšice;167
Prachatice;Ktiš;402
Turnov;Ktová;165
Beroun;Kublov;543
Vimperk;Kubova Huť;76
Moravský Krumlov;Kubšice;124
Vyškov;Kučerov;405
Milevsko;Kučeř;154
Uherské Hradiště;Kudlovice;830
Znojmo;Kuchařovice;804
Bílovec;Kujavy;453
Svitavy;Kukle;69
Nové Město na Moravě;Kuklík;160
Dvůr Králové nad Labem;Kuks;235
Blansko;Kulířov;151
Hradec Králové;Kunčice;301
Vrchlabí;Kunčice nad Labem;468
Frýdlant nad Ostravicí;Kunčice pod Ondřejníkem;1977
Moravská Třebová;Kunčina;1155
Boskovice;Kunčina Ves;47
Velké Meziříčí;Kundratice;159
Nýřany;Kunějovice;146
Světlá nad Sázavou;Kunemil;95
Pardubice;Kunětice;269
Boskovice;Kunice;138
Říčany;Kunice;1207
Blansko;Kuničky;228
Nový Jičín;Kunín;1550
Kroměříž;Kunkovice;63
Uherské Hradiště;Kunovice;4633
Valašské Meziříčí;Kunovice;547
Vlašim;Kuňovice;72
Frýdlant;Kunratice;302
Děčín;Kunratice;222
Nový Bor;Kunratice u Cvikova;503
Boskovice;Kunštát;2285
Žamberk;Kunvald;820
Jindřichův Hradec;Kunžak;1251
Ivančice;Kupařovice;260
Hustopeče;Kurdějov;368
Náměšť nad Oslavou;Kuroslepy;130
Holešov;Kurovice;218
Kuřim;Kuřim;8814
Strakonice;Kuřimany;30
Tišnov;Kuřimská Nová Ves;108
Tišnov;Kuřimské Jestřabí;138
Kutná Hora;Kutná Hora;16787
Slaný;Kutrovice;94
Veselí nad Moravou;Kuželov;346
Kroměříž;Kvasice;1931
Rychnov nad Kněžnou;Kvasiny;1230
Strakonice;Kváskovice;102
Horažďovice;Kvášňovice;115
Havlíčkův Brod;Květinov;184
Polička;Květná;346
Brandýs nad Labem-Stará Boleslav;Květnice;1219
Milevsko;Květov;92
Stod;Kvíčovice;327
Vimperk;Kvilda;129
Slaný;Kvílice;70
Česká Lípa;Kvítkov;196
České Budějovice;Kvítkovice;103
Jičín;Kyje;50
Kyjov;Kyjov;9709
Havlíčkův Brod;Kyjov;122
Žďár nad Sázavou;Kyjov;34
Znojmo;Kyjovice;129
Opava;Kyjovice;723
Světlá nad Sázavou;Kynice;73
Sokolov;Kynšperk nad Ohří;4053
Karlovy Vary;Kyselka;681
Kroměříž;Kyselovice;414
Plzeň;Kyšice;832
Kladno;Kyšice;531
Roudnice nad Labem;Kyškovice;246
Černošice;Kytín;434
Děčín;Kytlice;424
Děčín;Labská Stráň;186
Přelouč;Labské Chrčice;176
Kyjov;Labuty;157
Vsetín;Lačnov;719
Břeclav;Ladná;1057
Teplice;Lahošť;569
Trutnov;Lampertice;330
Znojmo;Lančov;187
Vrchlabí;Lánov;1472
Lanškroun;Lanškroun;7996
Chotěboř;Lány;46
Chrudim;Lány;225
Kladno;Lány;1805
Pardubice;Lány u Dašic;119
Břeclav;Lanžhot;3159
Dvůr Králové nad Labem;Lanžov;168
Jindřichův Hradec;Lásenice;469
Prostějov;Laškov;504
Rakovník;Lašovice;104
Velké Meziříčí;Lavičky;448
Svitavy;Lavičné;103
Moravské Budějovice;Láz;241
Příbram;Láz;512
Boskovice;Lazinov;140
Jičín;Lázně Bělohrad;3133
Pardubice;Lázně Bohdaneč;2910
Mariánské Lázně;Lázně Kynžvart;1241
Frýdlant;Lázně Libverda;373
Brandýs nad Labem-Stará Boleslav;Lázně Toušeň;1082
Přerov;Lazníčky;179
Přerov;Lazníky;468
Příbram;Lazsko;181
Blatná;Lažánky;82
Tišnov;Lažánky;615
Blatná;Lažany;52
Blansko;Lažany;340
Turnov;Lažany;199
Prachatice;Lažiště;259
Hořovice;Lážovice;88
Vimperk;Lčovice;125
Židlochovice;Ledce;181
Hradec Králové;Ledce;294
Nýřany;Ledce;710
Mladá Boleslav;Ledce;320
Slaný;Ledce;406
Kralupy nad Vltavou;Ledčice;544
Světlá nad Sázavou;Ledeč nad Sázavou;4351
Kutná Hora;Ledečko;153
České Budějovice;Ledenice;2062
Břeclav;Lednice;1885
Bílina;Ledvice;461
Holešov;Lechotice;338
Znojmo;Lechovice;429
Hradec Králové;Lejšovka;183
Kuřim;Lelekovice;1586
Louny;Lenešice;1190
Prachatice;Lenora;592
Vsetín;Leskovec;578
Bruntál;Leskovec nad Moravicí;386
Pelhřimov;Leskovice;93
Znojmo;Lesná;216
Moravské Budějovice;Lesná;77
Pacov;Lesná;60
Tachov;Lesná;393
Rosice;Lesní Hluboké;216
Náměšť nad Oslavou;Lesní Jakubov;78
Zábřeh;Lesnice;555
Moravský Krumlov;Lesonice;197
Moravské Budějovice;Lesonice;415
Tachov;Lestkov;324
Třebíč;Lesůňky;74
Prostějov;Lešany;321
Benešov;Lešany;632
Příbram;Lešetice;161
Havlíčkův Brod;Leškovice;69
Valašské Meziříčí;Lešná;1720
Zábřeh;Leština;1061
Vysoké Mýto;Leština;261
Světlá nad Sázavou;Leština u Světlé;495
Chrudim;Leštinka;131
Blovice;Letiny;566
Plzeň;Letkov;604
Žamberk;Letohrad;5222
Bučovice;Letonice;1193
Boskovice;Letovice;5569
Písek;Lety;240
Černošice;Lety;1192
Litoměřice;Levín;127
Jilemnice;Levínská Olešnice;305
Náměšť nad Oslavou;Lhánice;137
Prachatice;Lhenice;1646
Lipník nad Bečvou;Lhota;278
Brandýs nad Labem-Stará Boleslav;Lhota;394
Kladno;Lhota;537
Zlín;Lhota;742
Náchod;Lhota pod Hořičkami;239
Hradec Králové;Lhota pod Libčany;771
Rokycany;Lhota pod Radčem;249
Boskovice;Lhota Rapotina;347
Boskovice;Lhota u Lysic;121
Boskovice;Lhota u Olešnice;37
Příbram;Lhota u Příbramě;416
Vsetín;Lhota u Vsetína;661
Pelhřimov;Lhota-Vlasenice;82
Moravské Budějovice;Lhotice;124
Telč;Lhotka;81
Žďár nad Sázavou;Lhotka;169
Frýdek-Místek;Lhotka;462
Přerov;Lhotka;53
Hořovice;Lhotka;281
Mělník;Lhotka;262
Lovosice;Lhotka nad Labem;266
Opava;Lhotka u Litultovic;177
Rokycany;Lhotka u Radnic;52
Mladá Boleslav;Lhotky;125
Vizovice;Lhotsko;236
Rychnov nad Kněžnou;Lhoty u Potštejna;275
Plzeň;Lhůta;160
Cheb;Libá;641
Jičín;Libáň;1470
Olomouc;Libavá;0
Sokolov;Libavské Údolí;475
Hradec Králové;Libčany;755
Louny;Libčeves;774
Černošice;Libčice nad Vltavou;2787
